machineId,state,scenario,engineHours,fuelLevelLitres,fuelConsumptionRateLph,loadCycles,idleTime,engineRpm,engineTemperature,hydraulicTemperature,vibration,seatbeltStatus,eta_minutes
EXC001,OPERATING,NORMAL,1155.05,268.3,14,162,88.67,900,78,72,0.35,true,31.52
EXC003,IDLE,NORMAL,1227.08,296.65,4,68,40.47,1000,78,81,0.64,true,31.52
EXC002,LOADING,NORMAL,1347.34,306.83,22,46,29.67,1750,84,76,0.51,true,17.76
EXC003,TRANSPORTING,NORMAL,1227.15,295.62,18,71,42.13,1600,84,82,0.72,true,27
EXC003,LOADING,NORMAL,1233.58,205.97,22,330,205.2,1850,86,78,0.59,true,34.8
EXC003,UNLOADING,NORMAL,1232.1,226.68,16,268,168.87,1300,82,85,0.45,true,33.23
EXC003,TRANSPORTING,NORMAL,1233.13,212.44,18,310,196,1600,84,86,0.55,true,40.09
EXC001,STARTING,NORMAL,1161.61,175.57,8,437,238.67,850,74,75,0.23,true,44.51
EXC003,TRANSPORTING,NORMAL,1243.38,68.94,18,738,452.73,1600,84,82,0.55,true,59.82
EXC003,IDLE,NORMAL,1225.79,314.82,4,19,12,300,85,82,0.88,true,23.63
EXC003,LOADING,PROXIMITY_HAZARD,1229.64,260.78,22,172,106.13,1500,88,86,0.51,true,30.19
EXC001,IDLE,PROXIMITY_HAZARD,1163.42,150.61,4,512,290.27,850,76,79,0.21,true,50.88
EXC002,TRANSPORTING,HIGH_VIBRATION,1360.9,117.19,18,608,370.13,1600,84,82,1.12,true,67.19
EXC001,TRANSPORTING,NORMAL,1152.73,301.27,18,62,33.4,1600,84,82,0.55,true,26.19
EXC003,IDLE,NORMAL,1228.22,280.73,4,115,73.27,300,80,76,0.33,true,30.03
EXC001,TRANSPORTING,NORMAL,1167.51,93.56,18,682,393.87,1700,86,88,0.57,true,56.21
EXC003,LOADING,OVERHEATING,1235.3,181.75,22,402,249.67,1850,93,90,0.59,true,47
EXC003,LOADING,SEATBELT_VIOLATION,1236.94,158.81,22,470,290.6,1800,88,90,0.72,false,51.8
EXC001,TRANSPORTING,NORMAL,1152.35,307,18,44,27.53,1600,84,82,0.55,true,21.51
EXC003,TRANSPORTING,NORMAL,1233.41,208.46,18,323,201.67,1700,86,88,0.57,true,39.24
EXC001,TRANSPORTING,NORMAL,1152.43,305.81,18,48,28.8,1600,84,86,0.55,true,18.56
EXC002,OPERATING,NORMAL,1360.53,122.6,14,593,363.4,1150,80,72,0.35,true,51.08
EXC001,OPERATING,NORMAL,1158.93,214.07,14,323,179.93,1200,78,72,0.35,true,37.4
EXC002,UNLOADING,NORMAL,1354.34,209.51,16,335,212.27,1300,82,85,0.45,true,37.42
EXC001,TRANSPORTING,NORMAL,1158.13,225.33,18,292,161.87,1600,84,82,0.55,true,35.76
EXC001,LOADING,PROXIMITY_HAZARD,1153.26,293.78,22,85,48.53,1450,82,74,0.43,true,25.11
EXC003,TRANSPORTING,NORMAL,1239.34,125.41,18,571,355.87,1600,84,82,0.96,true,53.85
EXC002,IDLE,NORMAL,1354.88,201.87,4,358,225.27,1150,80,83,0.8,true,44.15
EXC002,LOADING,HIGH_VIBRATION,1363.09,86.73,22,698,426.8,1800,91,90,1.12,true,69.14
EXC002,UNLOADING,NORMAL,1348.25,294.18,16,85,53.4,1450,82,84,0.47,true,24.26
EXC001,OPERATING,NORMAL,1165.77,118,14,609,351.13,1200,83,80,0.8,true,52.53
EXC001,STARTING,NORMAL,1159.24,209.78,8,337,188.2,900,74,73,0.25,true,35.86
EXC001,OPERATING,NORMAL,1154.26,279.37,14,129,70.47,1050,80,72,0.35,true,25.51
EXC002,IDLE,NORMAL,1352.12,240.53,4,245,153.53,400,76,79,0.4,true,38.13
EXC002,LOADING,NORMAL,1347.22,308.51,22,42,25.4,1500,84,76,0.51,true,23.7
EXC002,IDLE,NORMAL,1350.11,268.72,4,159,104.67,300,70,66,0.15,true,30.8
EXC003,STARTING,HIGH_VIBRATION,1226.04,311.28,8,28,17.6,850,74,75,1.12,true,29.93
EXC001,TRANSPORTING,NORMAL,1159.52,205.6,18,349,193.4,1600,84,84,0.55,true,45.71
EXC002,OPERATING,NORMAL,1356.18,183.47,14,413,255.07,1150,83,80,0.35,true,42.87
EXC002,IDLE,NORMAL,1364.75,63.38,4,768,465.27,300,81,82,0.33,true,66.07
EXC002,UNLOADING,HIGH_VIBRATION,1356.61,177.31,16,431,264,1300,82,85,1.12,true,52.74
EXC002,OPERATING,OVERHEATING,1363.33,83.37,14,708,432.27,1300,93,90,0.64,true,66.98
EXC001,LOADING,NORMAL,1155.23,265.87,22,169,92.87,1800,88,90,0.65,true,27.52
EXC002,LOADING,NORMAL,1360.16,127.84,22,576,353.8,1650,86,78,0.88,true,54.99
EXC002,LOADING,NORMAL,1362.81,90.63,22,687,420.07,1800,84,76,1.04,true,61.35
EXC001,STARTING,NORMAL,1162.22,167.23,8,461,257.4,600,74,68,0.25,true,43.39
EXC002,STARTING,NORMAL,1363.15,85.84,8,700,427.6,900,74,73,0.25,true,58.21
EXC002,IDLE,NORMAL,1349.54,276.38,4,138,89.13,1000,85,82,0.29,true,31.78
EXC001,UNLOADING,NORMAL,1153.95,283.84,16,115,63.27,1300,82,85,0.45,true,29.12
EXC002,LOADING,OVERHEATING,1358.35,153.16,22,500,309.4,1650,93,90,0.59,true,57.25
EXC003,LOADING,NORMAL,1234.55,192.45,22,369,228.8,1750,86,78,0.65,true,40.26
EXC003,STARTING,NORMAL,1238.11,142.76,8,518,326.4,600,91,88,0.25,true,50.61
EXC003,IDLE,EXCESSIVE_IDLE,1227.92,284.9,4,103,63.87,550,82,80,0.47,true,33.4
EXC001,TRANSPORTING,NORMAL,1162.64,161.38,18,481,270.67,1600,84,82,0.55,true,44.07
EXC003,OPERATING,HIGH_VIBRATION,1242.31,84.07,14,692,422.6,1150,80,72,1.12,true,66.67
EXC003,IDLE,EXCESSIVE_IDLE,1233.28,210.32,4,317,199.73,550,86,78,0.57,true,44.03
EXC001,IDLE,EXCESSIVE_IDLE,1154.18,280.54,4,125,67.8,550,74,77,0.15,true,34.5
EXC003,UNLOADING,NORMAL,1232.29,223.93,16,276,172.93,1300,82,85,0.8,true,36.48
EXC002,STARTING,NORMAL,1347.97,298.17,8,73,47.4,600,74,70,0.25,true,27.53
EXC002,OPERATING,NORMAL,1360.56,122.22,14,594,363.67,1500,80,72,0.35,true,58.35
EXC001,OPERATING,NORMAL,1167.97,87.39,14,700,407.6,1350,80,72,0.96,true,60.45
EXC003,LOADING,NORMAL,1232.09,226.85,22,268,168.87,1850,88,90,0.65,true,33.18
EXC003,STARTING,NORMAL,1227.14,295.84,8,70,42.13,900,74,73,0.25,true,24.68
EXC003,LOADING,NORMAL,1243.21,71.46,22,729,446.6,1600,82,74,0.43,true,57.87
EXC001,OPERATING,NORMAL,1168.48,80.17,14,721,419.73,1050,76,72,0.8,true,55.65
EXC003,IDLE,NORMAL,1230.49,248.87,4,205,127.47,400,74,68,0.96,true,37.2
EXC001,STARTING,NORMAL,1152.36,306.88,8,44,27.8,900,74,73,0.8,true,23.95
EXC001,OPERATING,OVERHEATING,1154.81,271.71,14,151,83.53,1200,93,90,0.35,true,35.37
EXC001,TRANSPORTING,NORMAL,1160.48,191.66,18,391,212.67,1600,91,88,0.55,true,43.55
EXC002,STARTING,NORMAL,1358.81,146.71,8,519,322.2,850,74,73,0.25,true,51.51
EXC002,TRANSPORTING,NORMAL,1360.82,118.3,18,605,368.33,1600,84,82,0.55,true,53.42
EXC002,OPERATING,NORMAL,1355.42,194.2,14,381,237.4,1350,80,72,0.88,true,41.31
EXC001,LOADING,NORMAL,1152.93,298.31,22,72,38.53,1800,88,80,0.65,true,23.84
EXC002,TRANSPORTING,NORMAL,1362.81,90.52,18,687,420.07,1600,91,88,0.88,true,57.26
EXC002,LOADING,NORMAL,1354.41,208.53,22,339,214.2,1850,88,80,0.65,true,36
EXC001,TRANSPORTING,NORMAL,1165.84,117.02,18,612,352.33,1600,84,82,0.8,true,54.54
EXC003,OPERATING,NORMAL,1226.16,309.6,14,33,20.73,1150,80,72,0.35,true,18.64
EXC001,IDLE,NORMAL,1169.84,60.88,4,778,445.8,1000,78,81,0.29,true,67.39
EXC001,LOADING,NORMAL,1156.94,241.79,22,241,128.33,1850,88,90,0.65,true,31.36
EXC002,STARTING,NORMAL,1363.46,81.31,8,714,434.27,850,75,75,0.48,true,58.99
EXC003,IDLE,NORMAL,1225.53,318.16,4,10,3.8,1150,80,83,0.37,true,22.9
EXC001,LOADING,NORMAL,1164.21,139.63,22,544,309.73,1800,88,90,0.51,true,46.94
EXC001,STARTING,SEATBELT_VIOLATION,1167.8,89.67,8,693,401.33,850,74,75,0.23,false,60.51
EXC001,LOADING,NORMAL,1158.28,223.26,22,297,165.6,1650,83,80,0.43,true,32.6
EXC003,IDLE,NORMAL,1231.72,231.81,4,254,158.2,850,79,79,0.21,true,35.33
EXC001,TRANSPORTING,NORMAL,1164.77,131.88,18,566,326.6,1600,84,82,0.55,true,46.06
EXC001,OPERATING,SEATBELT_VIOLATION,1166.96,101.52,14,658,382.93,900,80,76,0.35,false,58.46
EXC003,STARTING,NORMAL,1233.03,213.76,8,306,194.67,550,78,70,0.4,true,41.66
EXC001,OPERATING,NORMAL,1153.26,293.83,14,85,48.53,1000,80,72,0.35,true,24.92
EXC002,LOADING,NORMAL,1352.89,229.73,22,277,176.47,1450,82,74,0.43,true,31.17
EXC002,STARTING,SEATBELT_VIOLATION,1352.07,241.24,8,243,152.67,850,74,75,0.64,false,38.64
EXC001,OPERATING,NORMAL,1168.34,82.27,14,715,416.33,1200,80,72,0.35,true,58.81
EXC001,TRANSPORTING,NORMAL,1156.22,252.09,18,208,113.47,1600,84,82,0.72,true,28.56
EXC001,STARTING,NORMAL,1157,240.87,8,244,129.87,850,85,82,0.4,true,32.61
EXC003,OPERATING,NORMAL,1235.39,180.44,14,405,250.73,1050,76,72,0.33,true,39.38
EXC001,TRANSPORTING,NORMAL,1156.27,251.39,18,210,114,1600,84,82,0.55,true,29.73
EXC001,OPERATING,NORMAL,1154.7,273.35,14,146,80.53,1450,80,72,0.35,true,26.13
EXC002,LOADING,NORMAL,1352.99,228.43,22,281,178.53,1350,82,74,0.43,true,31.63
EXC001,IDLE,NORMAL,1164.43,136.61,4,552,317.07,300,79,76,1.04,true,55.03
EXC001,TRANSPORTING,NORMAL,1155.31,264.83,18,172,94.53,1600,84,82,0.55,true,24.95
EXC003,STARTING,NORMAL,1237.55,150.37,8,495,307.73,450,78,80,0.25,true,49.62
EXC001,TRANSPORTING,NORMAL,1169.22,69.56,18,753,432.93,1650,86,84,0.57,true,61.95
EXC001,LOADING,NORMAL,1152.18,309.44,22,37,22.93,1850,86,78,1.04,true,22.29
EXC001,LOADING,NORMAL,1153.88,284.95,22,111,61.87,1650,82,74,0.43,true,20.57
EXC001,OPERATING,OVERHEATING,1164.68,133.16,14,562,324.8,1050,93,90,0.33,true,61.3
EXC001,OPERATING,NORMAL,1168.51,79.78,14,722,420.8,1450,80,72,0.35,true,56.45
EXC002,IDLE,NORMAL,1350,270.06,4,155,101,1150,80,83,0.37,true,28.8
EXC003,OPERATING,NORMAL,1242.9,75.66,14,717,437.67,1350,80,72,0.35,true,58.82
EXC003,IDLE,NORMAL,1230.75,245.16,4,216,133.93,700,74,77,0.15,true,35.29
EXC003,STARTING,PROXIMITY_HAZARD,1240.27,112.36,8,608,374.67,850,83,80,0.4,true,58.57
EXC003,STARTING,NORMAL,1232.5,221.12,8,285,180.4,850,74,75,0.64,true,38.69
EXC003,UNLOADING,ABNORMAL_FUEL_CONSUMPTION,1240.15,113.92,25.6,604,372,1450,82,84,0.64,true,62.28
EXC002,IDLE,EXCESSIVE_IDLE,1363.58,79.65,4,719,436.93,550,72,73,0.15,true,70.16
EXC002,OPERATING,NORMAL,1359.17,141.77,14,533,329.8,1500,80,72,0.35,true,52.85
EXC001,OPERATING,NORMAL,1166.96,101.51,14,658,382.93,1050,80,74,0.35,true,51.98
EXC001,UNLOADING,NORMAL,1166.78,103.83,16,652,377.8,1300,82,85,1.04,true,56.72
EXC003,TRANSPORTING,NORMAL,1242.91,75.46,18,718,437.67,1600,84,82,0.55,true,59.09
EXC003,IDLE,EXCESSIVE_IDLE,1232.79,217.14,4,296,187.93,550,81,78,0.27,true,47.48
EXC001,OPERATING,NORMAL,1153.77,286.58,14,106,58.67,1350,80,72,1.04,true,27.7
EXC002,STARTING,NORMAL,1359.13,142.35,8,531,329.07,850,74,75,0.23,true,49.3
EXC002,OPERATING,NORMAL,1358.32,153.61,14,498,308.73,1350,83,80,0.35,true,48.09
EXC003,LOADING,NORMAL,1238.59,136.14,22,537,339.93,1650,82,74,1.04,true,50.44
EXC002,UNLOADING,ABNORMAL_FUEL_CONSUMPTION,1353.68,218.85,25.6,309,197.6,1450,82,84,0.72,true,45.51
EXC002,LOADING,NORMAL,1350.03,269.71,22,157,102.4,1850,88,80,0.65,true,25.98
EXC001,IDLE,NORMAL,1154.83,271.43,4,152,83.8,700,74,77,0.24,true,29.18
EXC003,LOADING,NORMAL,1236.99,158.19,22,472,292,1850,88,90,0.65,true,45
EXC003,IDLE,NORMAL,1228.02,283.47,4,107,65.53,1150,80,83,0.37,true,30.61
EXC003,IDLE,NORMAL,1228.72,273.86,4,133,85.2,400,76,79,0.21,true,32.96
EXC001,TRANSPORTING,HIGH_VIBRATION,1154.82,271.59,18,152,83.53,1650,86,88,1.12,true,41.57
EXC002,TRANSPORTING,NORMAL,1360.22,126.91,18,579,355.2,1600,84,86,0.55,true,49.23
EXC001,OPERATING,NORMAL,1161.83,172.62,14,445,244.47,900,78,72,0.35,true,43.84
EXC001,TRANSPORTING,NORMAL,1159.09,211.87,18,331,184.8,1600,84,86,0.55,true,38
EXC001,TRANSPORTING,OVERHEATING,1168.64,77.8,18,728,422.13,1600,93,90,0.55,true,68.65
EXC002,TRANSPORTING,NORMAL,1363.59,79.39,18,720,437.07,1600,87,84,0.96,true,62.69
EXC002,STARTING,NORMAL,1361.12,114.22,8,619,377.87,900,74,73,0.25,true,62.13
EXC001,LOADING,NORMAL,1169.79,61.63,22,776,444.73,1850,86,78,0.65,true,60.96
EXC001,STARTING,NORMAL,1163.83,145.04,8,527,301.6,900,75,73,0.25,true,48.96
EXC002,TRANSPORTING,OVERHEATING,1352.36,237.08,18,256,159.2,1600,93,90,0.55,true,41.65
EXC003,IDLE,NORMAL,1236.95,158.72,4,470,291.73,300,74,74,0.15,true,52.86
EXC002,TRANSPORTING,NORMAL,1361.64,106.81,18,641,387.87,1600,84,82,0.55,true,54.47
EXC001,STARTING,NORMAL,1161.36,178.99,8,428,231.13,600,79,76,0.25,true,41.59
EXC001,OPERATING,SEATBELT_VIOLATION,1154.44,276.94,14,135,74.73,1350,80,72,0.35,false,30.69
EXC002,STARTING,NORMAL,1358.87,145.95,8,521,323.27,550,74,68,0.25,true,50.97
EXC001,OPERATING,NORMAL,1157.85,229.32,14,280,156.07,850,78,70,0.33,true,32.46
EXC003,TRANSPORTING,NORMAL,1237.78,147.14,18,504,314.8,1600,84,82,0.55,true,51.13
EXC003,IDLE,NORMAL,1230.25,252.17,4,196,120.67,300,77,79,0.21,true,33.56
EXC002,OPERATING,NORMAL,1355.92,187.22,14,402,250.13,1450,87,84,0.35,true,45.48
EXC002,IDLE,NORMAL,1358.23,154.83,4,495,305.93,850,76,79,0.21,true,51.97
EXC001,LOADING,SEATBELT_VIOLATION,1165.27,124.97,22,589,340,1850,88,80,0.65,false,54.94
EXC003,OPERATING,PROXIMITY_HAZARD,1237.4,152.42,14,488,304.2,1300,89,86,0.35,true,50.19
EXC001,LOADING,NORMAL,1155.03,268.6,22,162,87.53,1600,84,76,0.51,true,23.96
EXC001,LOADING,PROXIMITY_HAZARD,1162.02,170.14,22,452,251.8,1850,86,78,0.59,true,48.5
EXC002,STARTING,NORMAL,1360.18,127.63,8,576,354.07,900,74,73,0.25,true,53.78
EXC003,LOADING,NORMAL,1237.93,145.11,22,511,317.87,1600,84,76,0.51,true,43.38
EXC002,LOADING,NORMAL,1362.27,98.14,22,666,406.07,1650,86,78,0.59,true,54.58
EXC002,IDLE,OVERHEATING,1347.02,311.12,4,33,18.87,1150,93,90,0.96,true,37.77
EXC003,IDLE,NORMAL,1235.57,177.83,4,413,255.87,400,78,80,0.31,true,49.7
EXC002,TRANSPORTING,NORMAL,1363.43,81.76,18,713,433.73,1600,84,82,0.56,true,60.44
EXC003,OPERATING,NORMAL,1242.09,87.12,14,683,417.07,900,78,72,0.35,true,56.3
EXC002,IDLE,NORMAL,1364.05,72.99,4,740,448.53,1000,78,81,0.29,true,66.41
EXC001,TRANSPORTING,NORMAL,1169.33,67.94,18,758,434.87,1700,86,82,0.57,true,61.06
EXC002,UNLOADING,NORMAL,1363.48,81.01,16,715,434.27,1300,82,85,0.45,true,61.5
EXC001,LOADING,NORMAL,1152.53,304.38,22,53,30.53,1850,88,90,0.59,true,21.13
EXC003,IDLE,NORMAL,1241.22,99.07,4,648,397.07,700,75,77,0.15,true,56.22
EXC002,IDLE,NORMAL,1361.82,104.19,4,648,391.6,1150,80,83,0.37,true,56.72
EXC001,OPERATING,NORMAL,1161.02,183.74,14,413,222.4,1050,80,74,0.33,true,40.98
EXC002,UNLOADING,NORMAL,1354.43,208.18,16,340,214.87,1300,82,85,0.56,true,38.27
EXC002,LOADING,SEATBELT_VIOLATION,1351.37,251.17,22,211,137.13,1850,88,80,0.65,false,35.46
EXC001,LOADING,NORMAL,1169.7,62.86,22,773,442.8,1650,86,78,0.65,true,64.45
EXC003,OPERATING,SEATBELT_VIOLATION,1237.43,152.01,14,489,304.93,1150,78,72,0.35,false,52.08
EXC002,LOADING,NORMAL,1361.21,113.05,22,622,379.33,1650,82,74,0.43,true,52
EXC001,OPERATING,NORMAL,1163.07,155.33,14,499,280.07,1300,89,86,0.72,true,45.97
EXC001,LOADING,NORMAL,1159.88,200.52,22,365,202,1850,86,80,0.65,true,35.12
EXC002,OPERATING,NORMAL,1348.92,285.04,14,111,73.53,1050,76,72,0.33,true,24.65
EXC002,IDLE,EXCESSIVE_IDLE,1346.78,314.34,4,24,11.73,550,72,75,0.56,true,24.83
EXC003,OPERATING,NORMAL,1241.83,90.62,14,673,411.47,1150,80,72,0.56,true,56.75
EXC001,TRANSPORTING,NORMAL,1151.52,318.48,18,10,3.53,1600,84,82,0.55,true,19.35
EXC001,UNLOADING,SEATBELT_VIOLATION,1153.46,290.99,16,93,51.8,1450,82,84,0.8,false,30.41
EXC003,OPERATING,NORMAL,1235.85,174.17,14,424,263.47,1200,78,72,0.35,true,44.73
EXC002,TRANSPORTING,NORMAL,1357,171.83,18,448,274.73,1600,84,82,0.55,true,43.51
EXC002,IDLE,NORMAL,1362.89,89.42,4,690,422.33,850,76,79,0.21,true,62.57
EXC002,LOADING,NORMAL,1362.16,99.66,22,660,401.73,1350,82,74,0.43,true,51.29
EXC001,IDLE,NORMAL,1161.85,172.33,4,446,244.67,850,76,79,0.21,true,45.69
EXC002,TRANSPORTING,NORMAL,1359.89,131.45,18,565,345.87,1600,84,82,0.55,true,53.59
EXC001,STARTING,NORMAL,1157.31,236.6,8,258,139.6,900,74,73,0.8,true,32.11
EXC003,OPERATING,NORMAL,1241.03,101.69,14,641,391.4,1050,80,72,0.35,true,52.41
EXC003,TRANSPORTING,NORMAL,1226.17,309.41,18,34,20.73,1600,84,82,1.04,true,24.06
EXC003,OPERATING,SEATBELT_VIOLATION,1226.34,307.02,14,40,23.67,1350,80,72,0.35,false,27.13
EXC001,TRANSPORTING,NORMAL,1157.16,238.64,18,252,134.13,1600,84,82,0.55,true,33.55
EXC002,TRANSPORTING,NORMAL,1361.31,111.54,18,627,381.93,1600,84,82,0.55,true,53.88
EXC003,OPERATING,NORMAL,1234.85,188.25,14,381,236.73,1050,76,72,0.33,true,38.41
EXC003,TRANSPORTING,NORMAL,1235.73,175.69,18,420,259.93,1700,86,88,0.57,true,41.16
EXC001,OPERATING,PROXIMITY_HAZARD,1166.04,114.19,14,620,358.33,1150,80,72,0.35,true,58.54
EXC003,TRANSPORTING,NORMAL,1241.23,98.87,18,649,397.07,1700,86,82,0.96,true,54.22
EXC001,TRANSPORTING,NORMAL,1151.71,315.85,18,18,10.4,1600,84,82,0.55,true,22.66
EXC003,TRANSPORTING,NORMAL,1235.95,172.84,18,428,266.53,1600,84,82,0.55,true,44.42
EXC003,OPERATING,HIGH_VIBRATION,1237.31,153.78,14,484,302.27,900,78,72,1.12,true,52.98
EXC002,TRANSPORTING,NORMAL,1354.77,203.49,18,354,223.2,1600,87,84,0.55,true,41.15
EXC003,STARTING,NORMAL,1238.82,132.78,8,547,343.73,850,74,75,0.23,true,51.65
EXC002,LOADING,HIGH_VIBRATION,1358.04,157.45,22,488,300.07,1850,91,90,1.12,true,56.76
EXC003,UNLOADING,NORMAL,1233.72,204.04,16,335,209.07,1300,82,85,0.45,true,36.1
EXC001,LOADING,NORMAL,1165.86,116.78,22,613,353,1650,88,90,0.59,true,54.03
EXC001,TRANSPORTING,NORMAL,1151.69,316.18,18,17,9.73,1600,84,82,0.55,true,24.4
EXC003,TRANSPORTING,NORMAL,1228.34,279.12,18,119,76.27,1600,84,82,1.04,true,29.55
EXC002,UNLOADING,ABNORMAL_FUEL_CONSUMPTION,1355.9,187.39,25.6,402,249.4,1300,89,86,0.45,true,49.16
EXC001,LOADING,HIGH_VIBRATION,1159.49,206.08,22,348,193.13,1800,84,76,1.12,true,45.04
EXC002,TRANSPORTING,NORMAL,1360.75,119.42,18,602,367.53,1600,84,82,0.55,true,54.79
EXC002,OPERATING,SEATBELT_VIOLATION,1347.37,306.59,14,46,32.07,750,76,70,0.33,false,25.59
EXC002,LOADING,NORMAL,1362.54,94.27,22,677,412.47,1650,88,86,0.59,true,55.95
EXC001,TRANSPORTING,NORMAL,1156.66,245.74,18,228,123.07,1600,84,82,0.55,true,31.2
EXC003,OPERATING,NORMAL,1229.74,259.27,14,176,108.07,850,76,72,0.56,true,27.44
EXC002,LOADING,NORMAL,1361.68,106.18,22,643,388.4,1850,86,78,0.96,true,56.53
EXC002,STARTING,NORMAL,1357.8,160.67,8,479,294.6,450,91,88,0.23,true,49.68
EXC003,UNLOADING,NORMAL,1229.71,259.71,16,175,107.13,1300,91,88,0.45,true,30.08
EXC002,IDLE,EXCESSIVE_IDLE,1353.41,222.61,4,298,190.4,550,77,77,0.64,true,45.15
EXC003,LOADING,NORMAL,1228.22,280.79,22,115,72.67,1750,86,78,0.59,true,24.57
EXC001,IDLE,NORMAL,1152.5,304.83,4,51,29.87,1150,80,83,0.37,true,25.88
EXC002,LOADING,NORMAL,1355.62,191.45,22,389,242,1600,82,74,0.43,true,37.67
EXC003,TRANSPORTING,NORMAL,1243.83,62.75,18,756,463.33,1600,84,82,0.55,true,64.21
EXC002,LOADING,SEATBELT_VIOLATION,1348.27,293.98,22,85,54.33,1350,82,74,0.43,false,25.86
EXC002,OPERATING,NORMAL,1359.33,139.59,14,541,334,900,80,74,0.35,true,52.55
EXC003,OPERATING,NORMAL,1241.72,92.18,14,668,409.27,1050,80,72,0.35,true,61.19
EXC001,LOADING,PROXIMITY_HAZARD,1166.47,108.37,22,639,370.87,1800,88,90,0.72,true,58.84
EXC003,STARTING,NORMAL,1227.72,287.69,8,94,59.13,850,74,75,0.4,true,26.74
EXC002,STARTING,NORMAL,1346.66,316.08,8,19,8.67,450,72,68,0.23,true,22.41
EXC001,UNLOADING,NORMAL,1161.67,174.78,16,439,240.2,1450,82,84,0.47,true,42.58
EXC001,OPERATING,NORMAL,1155.59,261.05,14,182,101.93,1500,80,72,0.35,true,27.94
EXC003,IDLE,EXCESSIVE_IDLE,1225.5,318.64,4,9,2.4,550,76,79,0.21,true,23.11
EXC001,STARTING,NORMAL,1153.74,286.99,8,105,58.4,900,77,74,0.25,true,23.11
EXC002,IDLE,NORMAL,1361.42,110.04,4,631,384.33,1000,78,81,0.29,true,59.44
EXC003,STARTING,NORMAL,1231.87,229.74,8,260,162.53,600,74,68,0.56,true,36.66
EXC003,TRANSPORTING,NORMAL,1239.9,117.5,18,593,366.27,1600,84,82,0.96,true,51.29
EXC002,STARTING,NORMAL,1362.78,91.11,8,685,419.8,450,77,74,0.23,true,57.18
EXC002,UNLOADING,NORMAL,1356.15,183.92,16,412,254.13,1450,87,85,0.47,true,44.29
EXC002,TRANSPORTING,NORMAL,1362.28,98.01,18,666,406.07,1600,84,82,0.55,true,54.84
EXC001,OPERATING,OVERHEATING,1167.75,90.37,14,691,399.4,1200,93,90,0.35,true,67.99
EXC003,OPERATING,NORMAL,1226.37,306.63,14,41,23.93,1500,80,72,0.35,true,21.34
EXC002,LOADING,NORMAL,1348.44,291.57,22,92,59.07,1450,82,74,0.43,true,21.73
EXC002,LOADING,NORMAL,1348.32,293.19,22,88,55.87,1850,86,78,0.65,true,22.52
EXC003,LOADING,NORMAL,1233.1,212.84,22,309,195.73,1850,88,90,0.65,true,38.26
EXC003,LOADING,NORMAL,1229.94,256.41,22,185,112.13,1850,86,78,0.59,true,28.26
EXC002,OPERATING,NORMAL,1357.36,166.91,14,462,284.4,1050,80,72,0.56,true,45.14
EXC002,LOADING,NORMAL,1350.59,261.98,22,179,116.67,1650,82,78,0.43,true,34.15
EXC001,TRANSPORTING,PROXIMITY_HAZARD,1154.75,272.6,18,149,81.27,1600,84,82,0.55,true,30.13
EXC002,LOADING,NORMAL,1353.8,217.18,22,314,201.6,1850,88,90,0.59,true,37.62
EXC003,TRANSPORTING,NORMAL,1238.86,132.14,18,549,344,1600,84,82,0.55,true,54.08
EXC001,OPERATING,NORMAL,1165.77,118.01,14,609,351.13,1050,85,82,0.88,true,50.76
EXC002,STARTING,NORMAL,1348.29,293.68,8,86,55.6,550,91,88,0.23,true,23.67
EXC001,UNLOADING,ABNORMAL_FUEL_CONSUMPTION,1160.62,189.65,25.6,397,216.33,1300,82,85,0.45,true,47.5
EXC002,UNLOADING,NORMAL,1358.98,144.28,16,526,325.73,1300,82,85,0.45,true,52.72
EXC003,TRANSPORTING,NORMAL,1238.79,133.23,18,546,343.2,1600,84,82,0.55,true,52.2
EXC001,IDLE,NORMAL,1157.7,231.22,4,274,150.73,400,70,65,0.32,true,40.3
EXC002,LOADING,NORMAL,1361.39,110.51,22,629,383.73,1600,82,74,0.43,true,52.97
EXC003,STARTING,HIGH_VIBRATION,1230.02,255.26,8,188,113.53,900,89,86,1.12,true,37.33
EXC002,TRANSPORTING,NORMAL,1347.52,304.36,18,54,34.6,1600,84,82,0.55,true,21.48
EXC002,LOADING,NORMAL,1357.02,171.61,22,448,275.4,1450,82,74,0.43,true,43.79
EXC003,LOADING,NORMAL,1235.44,179.68,22,408,251.93,1750,84,76,0.51,true,41.84
EXC002,IDLE,NORMAL,1361.84,103.83,4,649,392.27,1150,80,83,0.37,true,60.14
EXC002,IDLE,ABNORMAL_FUEL_CONSUMPTION,1361.87,103.48,6.4,650,392.53,1150,89,86,0.37,true,65.6
EXC002,TRANSPORTING,NORMAL,1359.84,132.25,18,563,344.67,1600,84,82,0.56,true,52.24
EXC002,STARTING,NORMAL,1357.35,166.96,8,462,284.4,450,83,80,0.88,true,47.77
EXC001,IDLE,HIGH_VIBRATION,1158.6,218.7,4,310,172.2,700,74,77,1.12,true,49.34
EXC001,LOADING,NORMAL,1160.26,194.84,22,382,208.6,1850,88,80,0.65,true,39.73
EXC002,STARTING,ABNORMAL_FUEL_CONSUMPTION,1347.92,298.78,12.8,71,46.13,600,74,70,0.8,true,33.05
EXC003,OPERATING,HIGH_VIBRATION,1226.43,305.75,14,44,26,1200,80,72,1.12,true,33.41
